"UF";"Municipio";"Codigo";"Ano";"Robson";"cesarea_antes_do_parto";"Nascidos"
"AC";"MANOEL URBANO";120034;2020;2;2;1
"AC";"MANOEL URBANO";120034;2020;2;3;6
"AC";"MANOEL URBANO";120034;2020;4;1;1
"AC";"MANOEL URBANO";120034;2020;4;3;13
"AC";"MANOEL URBANO";120034;2021;2;1;7
"AC";"MANOEL URBANO";120034;2021;2;2;1
"AC";"MANOEL URBANO";120034;2021;2;3;5
"AC";"MANOEL URBANO";120034;2021;4;1;2
"AC";"MANOEL URBANO";120034;2021;4;3;10
"AC";"MARECHAL THAUMATURGO";120035;2010;4;1;1
"AC";"MARECHAL THAUMATURGO";120035;2011;2;1;5
"AC";"MARECHAL THAUMATURGO";120035;2011;2;2;3
"AC";"MARECHAL THAUMATURGO";120035;2011;2;3;2
"AC";"MARECHAL THAUMATURGO";120035;2011;4;1;1
"AC";"MARECHAL THAUMATURGO";120035;2011;4;2;2
"AC";"MARECHAL THAUMATURGO";120035;2011;4;3;4
"AC";"MARECHAL THAUMATURGO";120035;2012;2;1;6
"AC";"MARECHAL THAUMATURGO";120035;2012;2;2;4
"AC";"MARECHAL THAUMATURGO";120035;2012;2;3;3
"AC";"MARECHAL THAUMATURGO";120035;2012;4;1;5
"AC";"MARECHAL THAUMATURGO";120035;2012;4;2;1
"AC";"MARECHAL THAUMATURGO";120035;2012;4;3;6
"AC";"MARECHAL THAUMATURGO";120035;2014;2;NA;6
"AC";"MARECHAL THAUMATURGO";120035;2014;2;1;1
"AC";"MARECHAL THAUMATURGO";120035;2014;2;2;5
"AC";"MARECHAL THAUMATURGO";120035;2014;4;NA;12
"AC";"MARECHAL THAUMATURGO";120035;2014;4;1;1
"AC";"MARECHAL THAUMATURGO";120035;2015;2;NA;7
"AC";"MARECHAL THAUMATURGO";120035;2015;2;1;2
"AC";"MARECHAL THAUMATURGO";120035;2015;2;2;2
"AC";"MARECHAL THAUMATURGO";120035;2015;2;9;1
"AC";"MARECHAL THAUMATURGO";120035;2015;4;NA;9
"AC";"MARECHAL THAUMATURGO";120035;2015;4;1;1
"AC";"MARECHAL THAUMATURGO";120035;2015;4;2;3
"AC";"MARECHAL THAUMATURGO";120035;2016;2;2;5
"AC";"MARECHAL THAUMATURGO";120035;2016;4;1;1
"AC";"MARECHAL THAUMATURGO";120035;2016;4;2;2
"AC";"MARECHAL THAUMATURGO";120035;2016;4;3;5
"AC";"MARECHAL THAUMATURGO";120035;2017;2;1;2
"AC";"MARECHAL THAUMATURGO";120035;2017;2;2;2
"AC";"MARECHAL THAUMATURGO";120035;2017;4;1;1
"AC";"MARECHAL THAUMATURGO";120035;2017;4;2;2
"AC";"MARECHAL THAUMATURGO";120035;2017;4;3;5
"AC";"MARECHAL THAUMATURGO";120035;2018;2;1;4
"AC";"MARECHAL THAUMATURGO";120035;2018;2;2;7
"AC";"MARECHAL THAUMATURGO";120035;2018;2;3;4
"AC";"MARECHAL THAUMATURGO";120035;2018;4;1;1
"AC";"MARECHAL THAUMATURGO";120035;2018;4;2;4
"AC";"MARECHAL THAUMATURGO";120035;2018;4;3;8
"AC";"MARECHAL THAUMATURGO";120035;2019;2;1;4
"AC";"MARECHAL THAUMATURGO";120035;2019;2;2;7
"AC";"MARECHAL THAUMATURGO";120035;2019;2;3;13
"AC";"MARECHAL THAUMATURGO";120035;2019;4;1;4
"AC";"MARECHAL THAUMATURGO";120035;2019;4;2;5
"AC";"MARECHAL THAUMATURGO";120035;2019;4;3;6
"AC";"MARECHAL THAUMATURGO";120035;2020;2;1;3
"AC";"MARECHAL THAUMATURGO";120035;2020;2;2;2
"AC";"MARECHAL THAUMATURGO";120035;2020;2;3;5
"AC";"MARECHAL THAUMATURGO";120035;2020;4;2;3
"AC";"MARECHAL THAUMATURGO";120035;2020;4;3;2
"AC";"MARECHAL THAUMATURGO";120035;2021;2;1;15
"AC";"MARECHAL THAUMATURGO";120035;2021;2;2;4
"AC";"MARECHAL THAUMATURGO";120035;2021;2;3;9
"AC";"MARECHAL THAUMATURGO";120035;2021;4;1;11
"AC";"MARECHAL THAUMATURGO";120035;2021;4;3;9
"AC";"PLACIDO DE CASTRO";120038;2010;4;NA;8
"AC";"PLACIDO DE CASTRO";120038;2011;2;1;1
"AC";"PLACIDO DE CASTRO";120038;2011;4;1;1
"AC";"PLACIDO DE CASTRO";120038;2011;4;3;6
"AC";"PLACIDO DE CASTRO";120038;2012;2;2;1
"AC";"PLACIDO DE CASTRO";120038;2012;2;3;11
"AC";"PLACIDO DE CASTRO";120038;2012;4;3;4
"AC";"PLACIDO DE CASTRO";120038;2014;2;NA;3
"AC";"PLACIDO DE CASTRO";120038;2014;2;1;1
"AC";"PLACIDO DE CASTRO";120038;2014;4;NA;5
"AC";"PLACIDO DE CASTRO";120038;2014;4;1;1
"AC";"PLACIDO DE CASTRO";120038;2015;2;NA;10
"AC";"PLACIDO DE CASTRO";120038;2015;2;2;1
"AC";"PLACIDO DE CASTRO";120038;2015;4;NA;9
"AC";"PLACIDO DE CASTRO";120038;2016;2;1;2
"AC";"PLACIDO DE CASTRO";120038;2016;2;2;1
"AC";"PLACIDO DE CASTRO";120038;2016;2;3;1
"AC";"PLACIDO DE CASTRO";120038;2016;4;1;1
"AC";"PLACIDO DE CASTRO";120038;2016;4;3;10
"AC";"PLACIDO DE CASTRO";120038;2017;4;3;4
"AC";"PLACIDO DE CASTRO";120038;2018;2;1;3
"AC";"PLACIDO DE CASTRO";120038;2018;2;3;3
"AC";"PLACIDO DE CASTRO";120038;2018;4;1;4
"AC";"PLACIDO DE CASTRO";120038;2018;4;3;6
"AC";"PLACIDO DE CASTRO";120038;2019;2;1;21
"AC";"PLACIDO DE CASTRO";120038;2019;2;3;4
"AC";"PLACIDO DE CASTRO";120038;2019;4;NA;1
"AC";"PLACIDO DE CASTRO";120038;2019;4;1;6
"AC";"PLACIDO DE CASTRO";120038;2019;4;3;13
"AC";"PLACIDO DE CASTRO";120038;2020;2;1;5
"AC";"PLACIDO DE CASTRO";120038;2020;2;2;1
"AC";"PLACIDO DE CASTRO";120038;2020;2;3;11
"AC";"PLACIDO DE CASTRO";120038;2020;2;9;1
"AC";"PLACIDO DE CASTRO";120038;2020;4;1;4
"AC";"PLACIDO DE CASTRO";120038;2020;4;2;2
"AC";"PLACIDO DE CASTRO";120038;2020;4;3;21
"AC";"PLACIDO DE CASTRO";120038;2021;2;1;16
"AC";"PLACIDO DE CASTRO";120038;2021;2;3;3
"AC";"PLACIDO DE CASTRO";120038;2021;2;9;1
"AC";"PLACIDO DE CASTRO";120038;2021;4;1;3
"AC";"PLACIDO DE CASTRO";120038;2021;4;2;1
"AC";"PLACIDO DE CASTRO";120038;2021;4;3;8
"AC";"PLACIDO DE CASTRO";120038;2021;4;9;2
"AC";"PORTO ACRE";120080;2010;2;NA;2
"AC";"PORTO ACRE";120080;2010;2;1;1
"AC";"PORTO ACRE";120080;2010;4;NA;3
"AC";"PORTO ACRE";120080;2011;2;1;2
"AC";"PORTO ACRE";120080;2011;2;2;1
"AC";"PORTO ACRE";120080;2011;2;3;1
"AC";"PORTO ACRE";120080;2011;4;3;3
"AC";"PORTO ACRE";120080;2012;2;3;2
"AC";"PORTO ACRE";120080;2012;4;3;6
"AC";"PORTO ACRE";120080;2014;2;NA;5
"AC";"PORTO ACRE";120080;2014;4;NA;6
"AC";"PORTO ACRE";120080;2014;4;1;1
"AC";"PORTO ACRE";120080;2015;2;NA;4
"AC";"PORTO ACRE";120080;2015;2;1;2
"AC";"PORTO ACRE";120080;2015;2;2;2
"AC";"PORTO ACRE";120080;2015;4;NA;20
"AC";"PORTO ACRE";120080;2015;4;2;1
"AC";"PORTO ACRE";120080;2015;4;9;1
"AC";"PORTO ACRE";120080;2016;2;1;2
"AC";"PORTO ACRE";120080;2016;2;2;1
"AC";"PORTO ACRE";120080;2016;2;3;3
"AC";"PORTO ACRE";120080;2016;4;1;1
"AC";"PORTO ACRE";120080;2016;4;3;14
"AC";"PORTO ACRE";120080;2017;2;1;2
"AC";"PORTO ACRE";120080;2017;2;2;2
"AC";"PORTO ACRE";120080;2017;4;3;2
"AC";"PORTO ACRE";120080;2018;2;1;9
"AC";"PORTO ACRE";120080;2018;2;2;1
"AC";"PORTO ACRE";120080;2018;2;3;4
"AC";"PORTO ACRE";120080;2018;4;1;5
"AC";"PORTO ACRE";120080;2018;4;2;1
"AC";"PORTO ACRE";120080;2018;4;3;2
"AC";"PORTO ACRE";120080;2019;2;1;13
"AC";"PORTO ACRE";120080;2019;2;2;2
"AC";"PORTO ACRE";120080;2019;2;3;8
"AC";"PORTO ACRE";120080;2019;4;1;7
"AC";"PORTO ACRE";120080;2019;4;2;1
"AC";"PORTO ACRE";120080;2019;4;3;11
"AC";"PORTO ACRE";120080;2020;2;1;3
"AC";"PORTO ACRE";120080;2020;2;2;3
"AC";"PORTO ACRE";120080;2020;2;3;15
"AC";"PORTO ACRE";120080;2020;2;9;1
"AC";"PORTO ACRE";120080;2020;4;1;3
"AC";"PORTO ACRE";120080;2020;4;2;3
"AC";"PORTO ACRE";120080;2020;4;3;22
"AC";"PORTO ACRE";120080;2021;2;1;14
"AC";"PORTO ACRE";120080;2021;2;2;2
"AC";"PORTO ACRE";120080;2021;2;3;7
"AC";"PORTO ACRE";120080;2021;2;9;1
"AC";"PORTO ACRE";120080;2021;4;1;5
"AC";"PORTO ACRE";120080;2021;4;3;13
"AC";"PORTO WALTER";120039;2010;2;NA;2
"AC";"PORTO WALTER";120039;2010;2;1;2
"AC";"PORTO WALTER";120039;2010;4;NA;1
"AC";"PORTO WALTER";120039;2011;2;1;2
"AC";"PORTO WALTER";120039;2011;2;2;2
"AC";"PORTO WALTER";120039;2011;2;3;3
"AC";"PORTO WALTER";120039;2011;4;1;1
"AC";"PORTO WALTER";120039;2011;4;2;1
"AC";"PORTO WALTER";120039;2011;4;3;4
"AC";"PORTO WALTER";120039;2012;2;1;3
"AC";"PORTO WALTER";120039;2012;2;2;3
"AC";"PORTO WALTER";120039;2012;2;3;3
"AC";"PORTO WALTER";120039;2012;4;1;5
"AC";"PORTO WALTER";120039;2012;4;2;3
"AC";"PORTO WALTER";120039;2012;4;3;6
"AC";"PORTO WALTER";120039;2014;2;NA;2
"AC";"PORTO WALTER";120039;2014;2;2;2
"AC";"PORTO WALTER";120039;2014;4;NA;6
"AC";"PORTO WALTER";120039;2014;4;1;1
"AC";"PORTO WALTER";120039;2014;4;2;1
"AC";"PORTO WALTER";120039;2015;2;NA;5
"AC";"PORTO WALTER";120039;2015;2;1;2
"AC";"PORTO WALTER";120039;2015;2;2;1
"AC";"PORTO WALTER";120039;2015;4;NA;8
"AC";"PORTO WALTER";120039;2015;4;2;4
"AC";"PORTO WALTER";120039;2016;2;1;1
"AC";"PORTO WALTER";120039;2016;2;2;6
"AC";"PORTO WALTER";120039;2016;2;3;6
"AC";"PORTO WALTER";120039;2016;4;2;2
"AC";"PORTO WALTER";120039;2016;4;3;1
"AC";"PORTO WALTER";120039;2017;2;2;4
"AC";"PORTO WALTER";120039;2017;2;3;4
"AC";"PORTO WALTER";120039;2017;4;2;2
"AC";"PORTO WALTER";120039;2017;4;3;4
"AC";"PORTO WALTER";120039;2018;2;1;3
"AC";"PORTO WALTER";120039;2018;2;2;5
"AC";"PORTO WALTER";120039;2018;2;3;6
"AC";"PORTO WALTER";120039;2018;4;2;3
"AC";"PORTO WALTER";120039;2018;4;3;5
"AC";"PORTO WALTER";120039;2019;2;1;2
"AC";"PORTO WALTER";120039;2019;2;2;6
"AC";"PORTO WALTER";120039;2019;2;3;5
"AC";"PORTO WALTER";120039;2019;4;1;3
"AC";"PORTO WALTER";120039;2019;4;2;4
"AC";"PORTO WALTER";120039;2019;4;3;10
"AC";"PORTO WALTER";120039;2020;2;1;3
"AC";"PORTO WALTER";120039;2020;2;2;5
"AC";"PORTO WALTER";120039;2020;2;3;7
"AC";"PORTO WALTER";120039;2020;4;1;1
"AC";"PORTO WALTER";120039;2020;4;2;6
"AC";"PORTO WALTER";120039;2020;4;3;11
"AC";"PORTO WALTER";120039;2021;2;1;15
"AC";"PORTO WALTER";120039;2021;2;2;7
"AC";"PORTO WALTER";120039;2021;2;3;9
"AC";"PORTO WALTER";120039;2021;4;1;8
"AC";"PORTO WALTER";120039;2021;4;3;26
"AC";"RIO BRANCO";120040;2010;2;NA;61
"AC";"RIO BRANCO";120040;2010;2;1;9
"AC";"RIO BRANCO";120040;2010;2;2;7
"AC";"RIO BRANCO";120040;2010;4;NA;85
"AC";"RIO BRANCO";120040;2010;4;1;4
"AC";"RIO BRANCO";120040;2010;4;2;2
"AC";"RIO BRANCO";120040;2011;2;1;15
"AC";"RIO BRANCO";120040;2011;2;2;10
"AC";"RIO BRANCO";120040;2011;2;3;51
"AC";"RIO BRANCO";120040;2011;2;9;1
"AC";"RIO BRANCO";120040;2011;4;1;5
"AC";"RIO BRANCO";120040;2011;4;2;3
"AC";"RIO BRANCO";120040;2011;4;3;76
"AC";"RIO BRANCO";120040;2012;2;1;13
"AC";"RIO BRANCO";120040;2012;2;2;14
"AC";"RIO BRANCO";120040;2012;2;3;77
"AC";"RIO BRANCO";120040;2012;2;9;5
"AC";"RIO BRANCO";120040;2012;4;1;1
"AC";"RIO BRANCO";120040;2012;4;2;2
"AC";"RIO BRANCO";120040;2012;4;3;45
"AC";"RIO BRANCO";120040;2014;2;NA;72
"AC";"RIO BRANCO";120040;2014;2;1;49
"AC";"RIO BRANCO";120040;2014;2;2;5
"AC";"RIO BRANCO";120040;2014;2;9;1
"AC";"RIO BRANCO";120040;2014;4;NA;75
"AC";"RIO BRANCO";120040;2014;4;1;22
"AC";"RIO BRANCO";120040;2014;4;2;5
"AC";"RIO BRANCO";120040;2015;2;NA;108
"AC";"RIO BRANCO";120040;2015;2;1;19
"AC";"RIO BRANCO";120040;2015;2;2;3
"AC";"RIO BRANCO";120040;2015;2;9;4
"AC";"RIO BRANCO";120040;2015;4;NA;229
"AC";"RIO BRANCO";120040;2015;4;1;8
"AC";"RIO BRANCO";120040;2015;4;2;5
"AC";"RIO BRANCO";120040;2015;4;9;2
"AC";"RIO BRANCO";120040;2016;2;1;70
"AC";"RIO BRANCO";120040;2016;2;2;7
"AC";"RIO BRANCO";120040;2016;2;3;19
"AC";"RIO BRANCO";120040;2016;2;9;2
"AC";"RIO BRANCO";120040;2016;4;1;31
"AC";"RIO BRANCO";120040;2016;4;2;1
"AC";"RIO BRANCO";120040;2016;4;3;131
"AC";"RIO BRANCO";120040;2016;4;9;1
"AC";"RIO BRANCO";120040;2017;2;1;25
"AC";"RIO BRANCO";120040;2017;2;2;16
"AC";"RIO BRANCO";120040;2017;2;3;32
"AC";"RIO BRANCO";120040;2017;2;9;4
"AC";"RIO BRANCO";120040;2017;4;1;2
"AC";"RIO BRANCO";120040;2017;4;2;6
"AC";"RIO BRANCO";120040;2017;4;3;59
"AC";"RIO BRANCO";120040;2017;4;9;4
"AC";"RIO BRANCO";120040;2018;2;NA;2
"AC";"RIO BRANCO";120040;2018;2;1;96
"AC";"RIO BRANCO";120040;2018;2;2;36
"AC";"RIO BRANCO";120040;2018;2;3;76
"AC";"RIO BRANCO";120040;2018;2;9;2
"AC";"RIO BRANCO";120040;2018;4;1;45
"AC";"RIO BRANCO";120040;2018;4;2;11
"AC";"RIO BRANCO";120040;2018;4;3;145
"AC";"RIO BRANCO";120040;2018;4;9;2
"AC";"RIO BRANCO";120040;2019;2;1;215
"AC";"RIO BRANCO";120040;2019;2;2;23
"AC";"RIO BRANCO";120040;2019;2;3;132
"AC";"RIO BRANCO";120040;2019;2;9;6
"AC";"RIO BRANCO";120040;2019;4;1;141
"AC";"RIO BRANCO";120040;2019;4;2;11
"AC";"RIO BRANCO";120040;2019;4;3;192
"AC";"RIO BRANCO";120040;2019;4;9;1
"AC";"RIO BRANCO";120040;2020;2;1;74
"AC";"RIO BRANCO";120040;2020;2;2;34
"AC";"RIO BRANCO";120040;2020;2;3;201
"AC";"RIO BRANCO";120040;2020;2;9;12
"AC";"RIO BRANCO";120040;2020;4;NA;1
"AC";"RIO BRANCO";120040;2020;4;1;48
"AC";"RIO BRANCO";120040;2020;4;2;9
"AC";"RIO BRANCO";120040;2020;4;3;295
"AC";"RIO BRANCO";120040;2020;4;9;7
"AC";"RIO BRANCO";120040;2021;2;1;207
"AC";"RIO BRANCO";120040;2021;2;2;14
"AC";"RIO BRANCO";120040;2021;2;3;112
"AC";"RIO BRANCO";120040;2021;2;9;31
"AC";"RIO BRANCO";120040;2021;4;1;117
"AC";"RIO BRANCO";120040;2021;4;2;10
"AC";"RIO BRANCO";120040;2021;4;3;185
"AC";"RIO BRANCO";120040;2021;4;9;13
"AC";"RODRIGUES ALVES";120042;2010;2;NA;3
"AC";"RODRIGUES ALVES";120042;2010;2;1;2
"AC";"RODRIGUES ALVES";120042;2010;2;2;1
"AC";"RODRIGUES ALVES";120042;2010;4;NA;5
"AC";"RODRIGUES ALVES";120042;2010;4;2;1
"AC";"RODRIGUES ALVES";120042;2011;2;1;4
"AC";"RODRIGUES ALVES";120042;2011;2;2;2
"AC";"RODRIGUES ALVES";120042;2011;2;3;9
"AC";"RODRIGUES ALVES";120042;2011;4;1;1
"AC";"RODRIGUES ALVES";120042;2011;4;3;15
"AC";"RODRIGUES ALVES";120042;2012;2;1;8
"AC";"RODRIGUES ALVES";120042;2012;2;2;9
"AC";"RODRIGUES ALVES";120042;2012;2;3;5
"AC";"RODRIGUES ALVES";120042;2012;4;1;6
"AC";"RODRIGUES ALVES";120042;2012;4;2;2
"AC";"RODRIGUES ALVES";120042;2012;4;3;16
"AC";"RODRIGUES ALVES";120042;2014;2;NA;2
"AC";"RODRIGUES ALVES";120042;2014;2;1;2
"AC";"RODRIGUES ALVES";120042;2014;2;2;5
"AC";"RODRIGUES ALVES";120042;2014;4;NA;15
"AC";"RODRIGUES ALVES";120042;2014;4;1;1
"AC";"RODRIGUES ALVES";120042;2014;4;2;4
"AC";"RODRIGUES ALVES";120042;2015;2;NA;8
"AC";"RODRIGUES ALVES";120042;2015;2;1;1
"AC";"RODRIGUES ALVES";120042;2015;2;2;1
"AC";"RODRIGUES ALVES";120042;2015;4;NA;17
"AC";"RODRIGUES ALVES";120042;2015;4;1;1
"AC";"RODRIGUES ALVES";120042;2015;4;2;1
"AC";"RODRIGUES ALVES";120042;2016;2;1;1
"AC";"RODRIGUES ALVES";120042;2016;2;2;1
"AC";"RODRIGUES ALVES";120042;2016;2;3;7
"AC";"RODRIGUES ALVES";120042;2016;4;1;2
"AC";"RODRIGUES ALVES";120042;2016;4;2;1
"AC";"RODRIGUES ALVES";120042;2016;4;3;1
"AC";"RODRIGUES ALVES";120042;2017;2;2;3
"AC";"RODRIGUES ALVES";120042;2017;2;3;4
"AC";"RODRIGUES ALVES";120042;2017;4;1;1
"AC";"RODRIGUES ALVES";120042;2017;4;2;2
"AC";"RODRIGUES ALVES";120042;2017;4;3;10
"AC";"RODRIGUES ALVES";120042;2018;2;1;3
"AC";"RODRIGUES ALVES";120042;2018;2;2;13
"AC";"RODRIGUES ALVES";120042;2018;2;3;11
"AC";"RODRIGUES ALVES";120042;2018;4;1;1
"AC";"RODRIGUES ALVES";120042;2018;4;2;6
"AC";"RODRIGUES ALVES";120042;2018;4;3;18
"AC";"RODRIGUES ALVES";120042;2019;2;1;4
"AC";"RODRIGUES ALVES";120042;2019;2;2;14
"AC";"RODRIGUES ALVES";120042;2019;2;3;7
"AC";"RODRIGUES ALVES";120042;2019;4;1;4
"AC";"RODRIGUES ALVES";120042;2019;4;2;5
"AC";"RODRIGUES ALVES";120042;2019;4;3;8
"AC";"RODRIGUES ALVES";120042;2020;2;1;4
"AC";"RODRIGUES ALVES";120042;2020;2;2;12
"AC";"RODRIGUES ALVES";120042;2020;2;3;9
"AC";"RODRIGUES ALVES";120042;2020;4;1;2
"AC";"RODRIGUES ALVES";120042;2020;4;2;3
"AC";"RODRIGUES ALVES";120042;2020;4;3;19
"AC";"RODRIGUES ALVES";120042;2021;2;1;23
"AC";"RODRIGUES ALVES";120042;2021;2;2;3
"AC";"RODRIGUES ALVES";120042;2021;2;3;5
"AC";"RODRIGUES ALVES";120042;2021;4;1;9
"AC";"RODRIGUES ALVES";120042;2021;4;2;2
"AC";"RODRIGUES ALVES";120042;2021;4;3;14
"AC";"SANTA ROSA DO PURUS";120043;2011;4;3;1
"AC";"SANTA ROSA DO PURUS";120043;2012;2;3;2
"AC";"SANTA ROSA DO PURUS";120043;2014;2;NA;1
"AC";"SANTA ROSA DO PURUS";120043;2014;4;NA;1
"AC";"SANTA ROSA DO PURUS";120043;2015;2;1;1
"AC";"SANTA ROSA DO PURUS";120043;2015;4;NA;7
"AC";"SANTA ROSA DO PURUS";120043;2015;4;3;1
"AC";"SANTA ROSA DO PURUS";120043;2016;4;3;1
"AC";"SANTA ROSA DO PURUS";120043;2017;4;3;1
"AC";"SANTA ROSA DO PURUS";120043;2018;2;2;1
"AC";"SANTA ROSA DO PURUS";120043;2018;4;1;1
"AC";"SANTA ROSA DO PURUS";120043;2018;4;3;3
"AC";"SANTA ROSA DO PURUS";120043;2019;2;1;1
"AC";"SANTA ROSA DO PURUS";120043;2019;2;3;1
"AC";"SANTA ROSA DO PURUS";120043;2019;4;1;3
"AC";"SANTA ROSA DO PURUS";120043;2019;4;3;4
"AC";"SANTA ROSA DO PURUS";120043;2020;2;3;1
"AC";"SANTA ROSA DO PURUS";120043;2020;4;1;2
"AC";"SANTA ROSA DO PURUS";120043;2020;4;3;2
"AC";"SANTA ROSA DO PURUS";120043;2021;2;1;1
"AC";"SANTA ROSA DO PURUS";120043;2021;2;2;1
"AC";"SANTA ROSA DO PURUS";120043;2021;2;3;1
"AC";"SANTA ROSA DO PURUS";120043;2021;4;3;1
"AC";"SENA MADUREIRA";120050;2010;2;NA;1
"AC";"SENA MADUREIRA";120050;2010;2;2;1
"AC";"SENA MADUREIRA";120050;2010;4;NA;2
"AC";"SENA MADUREIRA";120050;2011;2;1;4
"AC";"SENA MADUREIRA";120050;2011;2;3;1
"AC";"SENA MADUREIRA";120050;2012;2;1;2
"AC";"SENA MADUREIRA";120050;2012;2;2;1
"AC";"SENA MADUREIRA";120050;2012;4;1;1
"AC";"SENA MADUREIRA";120050;2014;2;NA;2
"AC";"SENA MADUREIRA";120050;2014;2;1;1
"AC";"SENA MADUREIRA";120050;2014;2;2;1
"AC";"SENA MADUREIRA";120050;2014;4;NA;2
"AC";"SENA MADUREIRA";120050;2015;2;NA;3
"AC";"SENA MADUREIRA";120050;2015;2;1;2
"AC";"SENA MADUREIRA";120050;2015;2;2;3
"AC";"SENA MADUREIRA";120050;2015;4;NA;10
"AC";"SENA MADUREIRA";120050;2015;4;1;1
"AC";"SENA MADUREIRA";120050;2016;2;1;3
"AC";"SENA MADUREIRA";120050;2016;4;1;3
"AC";"SENA MADUREIRA";120050;2016;4;2;1
"AC";"SENA MADUREIRA";120050;2016;4;3;9
"AC";"SENA MADUREIRA";120050;2017;2;1;1
"AC";"SENA MADUREIRA";120050;2017;2;3;2
"AC";"SENA MADUREIRA";120050;2017;4;1;1
"AC";"SENA MADUREIRA";120050;2017;4;3;3
"AC";"SENA MADUREIRA";120050;2018;2;1;7
"AC";"SENA MADUREIRA";120050;2018;2;2;1
"AC";"SENA MADUREIRA";120050;2018;2;3;2
"AC";"SENA MADUREIRA";120050;2018;4;1;4
"AC";"SENA MADUREIRA";120050;2018;4;3;5
"AC";"SENA MADUREIRA";120050;2019;2;1;19
"AC";"SENA MADUREIRA";120050;2019;2;3;5
"AC";"SENA MADUREIRA";120050;2019;4;1;6
"AC";"SENA MADUREIRA";120050;2019;4;2;1
"AC";"SENA MADUREIRA";120050;2019;4;3;12
"AC";"SENA MADUREIRA";120050;2020;2;1;8
"AC";"SENA MADUREIRA";120050;2020;2;2;4
"AC";"SENA MADUREIRA";120050;2020;2;3;14
"AC";"SENA MADUREIRA";120050;2020;4;2;2
"AC";"SENA MADUREIRA";120050;2020;4;3;14
"AC";"SENA MADUREIRA";120050;2021;2;1;5
"AC";"SENA MADUREIRA";120050;2021;2;2;1
"AC";"SENA MADUREIRA";120050;2021;2;3;4
"AC";"SENA MADUREIRA";120050;2021;4;1;5
"AC";"SENA MADUREIRA";120050;2021;4;3;12
"AC";"SENADOR GUIOMARD";120045;2010;2;NA;2
"AC";"SENADOR GUIOMARD";120045;2010;2;1;1
"AC";"SENADOR GUIOMARD";120045;2010;4;NA;4
"AC";"SENADOR GUIOMARD";120045;2011;2;3;4
"AC";"SENADOR GUIOMARD";120045;2011;4;3;1
"AC";"SENADOR GUIOMARD";120045;2012;2;1;1
"AC";"SENADOR GUIOMARD";120045;2012;2;2;1
"AC";"SENADOR GUIOMARD";120045;2012;2;3;6
"AC";"SENADOR GUIOMARD";120045;2012;2;9;1
"AC";"SENADOR GUIOMARD";120045;2012;4;1;1
"AC";"SENADOR GUIOMARD";120045;2012;4;3;5
"AC";"SENADOR GUIOMARD";120045;2014;2;NA;7
"AC";"SENADOR GUIOMARD";120045;2014;2;1;2
"AC";"SENADOR GUIOMARD";120045;2014;4;NA;7
"AC";"SENADOR GUIOMARD";120045;2015;2;NA;4
"AC";"SENADOR GUIOMARD";120045;2015;4;NA;19
"AC";"SENADOR GUIOMARD";120045;2015;4;2;1
"AC";"SENADOR GUIOMARD";120045;2016;2;1;4
"AC";"SENADOR GUIOMARD";120045;2016;2;3;1
"AC";"SENADOR GUIOMARD";120045;2016;4;1;1
"AC";"SENADOR GUIOMARD";120045;2016;4;3;6
"AC";"SENADOR GUIOMARD";120045;2016;4;9;1
"AC";"SENADOR GUIOMARD";120045;2017;2;3;2
"AC";"SENADOR GUIOMARD";120045;2017;4;3;6
"AC";"SENADOR GUIOMARD";120045;2018;2;1;9
"AC";"SENADOR GUIOMARD";120045;2018;2;2;1
"AC";"SENADOR GUIOMARD";120045;2018;2;3;2
"AC";"SENADOR GUIOMARD";120045;2018;2;9;1
"AC";"SENADOR GUIOMARD";120045;2018;4;1;4
"AC";"SENADOR GUIOMARD";120045;2018;4;3;19
"AC";"SENADOR GUIOMARD";120045;2019;2;1;16
"AC";"SENADOR GUIOMARD";120045;2019;2;3;6
"AC";"SENADOR GUIOMARD";120045;2019;4;1;16
"AC";"SENADOR GUIOMARD";120045;2019;4;3;19
"AC";"SENADOR GUIOMARD";120045;2020;2;1;12
"AC";"SENADOR GUIOMARD";120045;2020;2;2;3
"AC";"SENADOR GUIOMARD";120045;2020;2;3;15
"AC";"SENADOR GUIOMARD";120045;2020;2;9;2
"AC";"SENADOR GUIOMARD";120045;2020;4;1;4
"AC";"SENADOR GUIOMARD";120045;2020;4;2;4
"AC";"SENADOR GUIOMARD";120045;2020;4;3;23
"AC";"SENADOR GUIOMARD";120045;2020;4;9;1
"AC";"SENADOR GUIOMARD";120045;2021;2;1;15
"AC";"SENADOR GUIOMARD";120045;2021;2;2;2
"AC";"ACRELANDIA";120001;2022;2;1;18
"AC";"ACRELANDIA";120001;2022;2;2;2
"AC";"ACRELANDIA";120001;2022;2;3;5
"AC";"ACRELANDIA";120001;2022;4;1;9
"AC";"ACRELANDIA";120001;2022;4;2;1
"AC";"ACRELANDIA";120001;2022;4;3;11
"AC";"ASSIS BRASIL";120005;2022;2;1;5
"AC";"ASSIS BRASIL";120005;2022;2;2;3
"AC";"ASSIS BRASIL";120005;2022;2;3;3
"AC";"ASSIS BRASIL";120005;2022;4;1;2
"AC";"ASSIS BRASIL";120005;2022;4;2;1
"AC";"ASSIS BRASIL";120005;2022;4;3;13
"AC";"BRASILEIA";120010;2022;2;1;26
"AC";"BRASILEIA";120010;2022;2;2;10
